"","team","position","type","count"
"7162","Wake Forest","OT","Incoming",2
"7163","Wake Forest","OT","Outgoing",2
"7164","Wake Forest","OT","Delta",0
"7165","Wake Forest","QB","Incoming",2
"7166","Wake Forest","QB","Outgoing",3
"7167","Wake Forest","QB","Delta",-1
"7168","Wake Forest","RB","Incoming",1
"7169","Wake Forest","RB","Outgoing",0
"7170","Wake Forest","RB","Delta",1
"7171","Wake Forest","S","Incoming",1
"7172","Wake Forest","S","Outgoing",0
"7173","Wake Forest","S","Delta",1
"7174","Wake Forest","TE","Incoming",4
"7175","Wake Forest","TE","Outgoing",1
"7176","Wake Forest","TE","Delta",3
"7177","Wake Forest","WR","Incoming",6
"7178","Wake Forest","WR","Outgoing",5
"7179","Wake Forest","WR","Delta",1
"7180","Walsh","LB","Incoming",0
"7181","Walsh","LB","Outgoing",1
"7182","Walsh","LB","Delta",-1
"7183","Washburn","RB","Incoming",1
"7184","Washburn","RB","Outgoing",0
"7185","Washburn","RB","Delta",1
"7186","Washburn","TE","Incoming",0
"7187","Washburn","TE","Outgoing",1
"7188","Washburn","TE","Delta",-1
"7189","Washburn","WR","Incoming",0
"7190","Washburn","WR","Outgoing",1
"7191","Washburn","WR","Delta",-1
"7192","Washington","CB","Incoming",1
"7193","Washington","CB","Outgoing",5
"7194","Washington","CB","Delta",-4
"7195","Washington","DL","Incoming",3
"7196","Washington","DL","Outgoing",0
"7197","Washington","DL","Delta",3
"7198","Washington","EDGE","Incoming",0
"7199","Washington","EDGE","Outgoing",3
"7200","Washington","EDGE","Delta",-3
"7201","Washington","IOL","Incoming",1
"7202","Washington","IOL","Outgoing",3
"7203","Washington","IOL","Delta",-2
"7204","Washington","K","Incoming",1
"7205","Washington","K","Outgoing",0
"7206","Washington","K","Delta",1
"7207","Washington","LB","Incoming",3
"7208","Washington","LB","Outgoing",2
"7209","Washington","LB","Delta",1
"7210","Washington","LS","Incoming",1
"7211","Washington","LS","Outgoing",0
"7212","Washington","LS","Delta",1
"7213","Washington","OT","Incoming",1
"7214","Washington","OT","Outgoing",1
"7215","Washington","OT","Delta",0
"7216","Washington","P","Incoming",2
"7217","Washington","P","Outgoing",1
"7218","Washington","P","Delta",1
"7219","Washington","QB","Incoming",1
"7220","Washington","QB","Outgoing",0
"7221","Washington","QB","Delta",1
"7222","Washington","RB","Incoming",0
"7223","Washington","RB","Outgoing",3
"7224","Washington","RB","Delta",-3
"7225","Washington","S","Incoming",2
"7226","Washington","S","Outgoing",3
"7227","Washington","S","Delta",-1
"7228","Washington","TE","Incoming",1
"7229","Washington","TE","Outgoing",0
"7230","Washington","TE","Delta",1
"7231","Washington","WR","Incoming",1
"7232","Washington","WR","Outgoing",3
"7233","Washington","WR","Delta",-2
"7234","Washington State","CB","Incoming",3
"7235","Washington State","CB","Outgoing",5
"7236","Washington State","CB","Delta",-2
"7237","Washington State","DL","Incoming",5
"7238","Washington State","DL","Outgoing",6
"7239","Washington State","DL","Delta",-1
"7240","Washington State","EDGE","Incoming",2
"7241","Washington State","EDGE","Outgoing",1
"7242","Washington State","EDGE","Delta",1
"7243","Washington State","IOL","Incoming",1
"7244","Washington State","IOL","Outgoing",3
"7245","Washington State","IOL","Delta",-2
"7246","Washington State","K","Incoming",1
"7247","Washington State","K","Outgoing",1
"7248","Washington State","K","Delta",0
"7249","Washington State","LB","Incoming",4
"7250","Washington State","LB","Outgoing",3
"7251","Washington State","LB","Delta",1
"7252","Washington State","LS","Incoming",1
"7253","Washington State","LS","Outgoing",1
"7254","Washington State","LS","Delta",0
"7255","Washington State","OT","Incoming",3
"7256","Washington State","OT","Outgoing",4
"7257","Washington State","OT","Delta",-1
"7258","Washington State","P","Incoming",0
"7259","Washington State","P","Outgoing",2
"7260","Washington State","P","Delta",-2
"7261","Washington State","QB","Incoming",2
"7262","Washington State","QB","Outgoing",4
"7263","Washington State","QB","Delta",-2
"7264","Washington State","RB","Incoming",3
"7265","Washington State","RB","Outgoing",3
"7266","Washington State","RB","Delta",0
"7267","Washington State","S","Incoming",5
"7268","Washington State","S","Outgoing",7
"7269","Washington State","S","Delta",-2
"7270","Washington State","TE","Incoming",2
"7271","Washington State","TE","Outgoing",0
"7272","Washington State","TE","Delta",2
"7273","Washington State","WR","Incoming",1
"7274","Washington State","WR","Outgoing",8
"7275","Washington State","WR","Delta",-7
"7276","Wayne State","OT","Incoming",1
"7277","Wayne State","OT","Outgoing",0
"7278","Wayne State","OT","Delta",1
"7279","Wayne State","TE","Incoming",0
"7280","Wayne State","TE","Outgoing",1
"7281","Wayne State","TE","Delta",-1
"7282","Weber State","CB","Incoming",0
"7283","Weber State","CB","Outgoing",2
"7284","Weber State","CB","Delta",-2
"7285","Weber State","EDGE","Incoming",2
"7286","Weber State","EDGE","Outgoing",1
"7287","Weber State","EDGE","Delta",1
"7288","Weber State","IOL","Incoming",0
"7289","Weber State","IOL","Outgoing",2
"7290","Weber State","IOL","Delta",-2
"7291","Weber State","LB","Incoming",2
"7292","Weber State","LB","Outgoing",0
"7293","Weber State","LB","Delta",2
"7294","Weber State","QB","Incoming",2
"7295","Weber State","QB","Outgoing",0
"7296","Weber State","QB","Delta",2
"7297","Weber State","RB","Incoming",1
"7298","Weber State","RB","Outgoing",2
"7299","Weber State","RB","Delta",-1
"7300","Weber State","TE","Incoming",0
"7301","Weber State","TE","Outgoing",1
"7302","Weber State","TE","Delta",-1
"7303","West Alabama","DL","Incoming",0
"7304","West Alabama","DL","Outgoing",1
"7305","West Alabama","DL","Delta",-1
"7306","West Alabama","IOL","Incoming",0
"7307","West Alabama","IOL","Outgoing",1
"7308","West Alabama","IOL","Delta",-1
"7309","West Chester","IOL","Incoming",0
"7310","West Chester","IOL","Outgoing",1
"7311","West Chester","IOL","Delta",-1
"7312","West Chester","QB","Incoming",1
"7313","West Chester","QB","Outgoing",0
"7314","West Chester","QB","Delta",1
"7315","West Florida","CB","Incoming",0
"7316","West Florida","CB","Outgoing",2
"7317","West Florida","CB","Delta",-2
"7318","West Florida","DL","Incoming",0
"7319","West Florida","DL","Outgoing",1
"7320","West Florida","DL","Delta",-1
"7321","West Florida","EDGE","Incoming",1
"7322","West Florida","EDGE","Outgoing",0
"7323","West Florida","EDGE","Delta",1
"7324","West Florida","S","Incoming",0
"7325","West Florida","S","Outgoing",2
"7326","West Florida","S","Delta",-2
"7327","West Georgia","CB","Incoming",0
"7328","West Georgia","CB","Outgoing",1
"7329","West Georgia","CB","Delta",-1
"7330","West Georgia","DL","Incoming",0
"7331","West Georgia","DL","Outgoing",2
"7332","West Georgia","DL","Delta",-2
"7333","West Georgia","EDGE","Incoming",1
"7334","West Georgia","EDGE","Outgoing",0
"7335","West Georgia","EDGE","Delta",1
"7336","West Georgia","OT","Incoming",1
"7337","West Georgia","OT","Outgoing",0
"7338","West Georgia","OT","Delta",1
"7339","West Georgia","QB","Incoming",1
"7340","West Georgia","QB","Outgoing",0
"7341","West Georgia","QB","Delta",1
"7342","West Georgia","RB","Incoming",0
"7343","West Georgia","RB","Outgoing",1
"7344","West Georgia","RB","Delta",-1
"7345","West Georgia","S","Incoming",0
"7346","West Georgia","S","Outgoing",2
"7347","West Georgia","S","Delta",-2
"7348","West Georgia","TE","Incoming",1
"7349","West Georgia","TE","Outgoing",0
"7350","West Georgia","TE","Delta",1
"7351","West Georgia","WR","Incoming",0
"7352","West Georgia","WR","Outgoing",3
"7353","West Georgia","WR","Delta",-3
"7354","West Liberty","LB","Incoming",0
"7355","West Liberty","LB","Outgoing",1
"7356","West Liberty","LB","Delta",-1
"7357","West Liberty","WR","Incoming",0
"7358","West Liberty","WR","Outgoing",1
"7359","West Liberty","WR","Delta",-1
"7360","West Texas A&M","DL","Incoming",0
"7361","West Texas A&M","DL","Outgoing",1
"7362","West Texas A&M","DL","Delta",-1
"7363","West Texas A&M","IOL","Incoming",1
"7364","West Texas A&M","IOL","Outgoing",0
"7365","West Texas A&M","IOL","Delta",1
"7366","West Texas A&M","OT","Incoming",1
"7367","West Texas A&M","OT","Outgoing",0
"7368","West Texas A&M","OT","Delta",1
"7369","West Texas A&M","WR","Incoming",1
"7370","West Texas A&M","WR","Outgoing",0
"7371","West Texas A&M","WR","Delta",1
"7372","West Virginia","CB","Incoming",7
"7373","West Virginia","CB","Outgoing",6
"7374","West Virginia","CB","Delta",1
"7375","West Virginia","DL","Incoming",2
"7376","West Virginia","DL","Outgoing",4
"7377","West Virginia","DL","Delta",-2
"7378","West Virginia","EDGE","Incoming",3
"7379","West Virginia","EDGE","Outgoing",4
"7380","West Virginia","EDGE","Delta",-1
"7381","West Virginia","IOL","Incoming",8
"7382","West Virginia","IOL","Outgoing",5
"7383","West Virginia","IOL","Delta",3
"7384","West Virginia","K","Incoming",2
"7385","West Virginia","K","Outgoing",0
"7386","West Virginia","K","Delta",2
"7387","West Virginia","LB","Incoming",4
"7388","West Virginia","LB","Outgoing",3
"7389","West Virginia","LB","Delta",1
"7390","West Virginia","OT","Incoming",2
"7391","West Virginia","OT","Outgoing",4
"7392","West Virginia","OT","Delta",-2
"7393","West Virginia","QB","Incoming",2
"7394","West Virginia","QB","Outgoing",1
"7395","West Virginia","QB","Delta",1
"7396","West Virginia","RB","Incoming",3
"7397","West Virginia","RB","Outgoing",5
"7398","West Virginia","RB","Delta",-2
"7399","West Virginia","S","Incoming",5
"7400","West Virginia","S","Outgoing",4
"7401","West Virginia","S","Delta",1
"7402","West Virginia","TE","Incoming",3
"7403","West Virginia","TE","Outgoing",5
"7404","West Virginia","TE","Delta",-2
"7405","West Virginia","WR","Incoming",9
"7406","West Virginia","WR","Outgoing",6
"7407","West Virginia","WR","Delta",3
"7408","West Virginia State","CB","Incoming",0
"7409","West Virginia State","CB","Outgoing",1
"7410","West Virginia State","CB","Delta",-1
"7411","Western Carolina","CB","Incoming",1
"7412","Western Carolina","CB","Outgoing",1
"7413","Western Carolina","CB","Delta",0
"7414","Western Carolina","DL","Incoming",0
"7415","Western Carolina","DL","Outgoing",1
"7416","Western Carolina","DL","Delta",-1
"7417","Western Carolina","IOL","Incoming",0
"7418","Western Carolina","IOL","Outgoing",1
"7419","Western Carolina","IOL","Delta",-1
"7420","Western Carolina","LB","Incoming",2
"7421","Western Carolina","LB","Outgoing",1
"7422","Western Carolina","LB","Delta",1
"7423","Western Carolina","OT","Incoming",1
"7424","Western Carolina","OT","Outgoing",1
"7425","Western Carolina","OT","Delta",0
"7426","Western Carolina","QB","Incoming",1
"7427","Western Carolina","QB","Outgoing",0
"7428","Western Carolina","QB","Delta",1
"7429","Western Carolina","S","Incoming",0
"7430","Western Carolina","S","Outgoing",1
"7431","Western Carolina","S","Delta",-1
"7432","Western Carolina","WR","Incoming",0
"7433","Western Carolina","WR","Outgoing",3
"7434","Western Carolina","WR","Delta",-3
"7435","Western Colorado","WR","Incoming",0
"7436","Western Colorado","WR","Outgoing",1
"7437","Western Colorado","WR","Delta",-1
"7438","Western Illinois","CB","Incoming",0
"7439","Western Illinois","CB","Outgoing",1
"7440","Western Illinois","CB","Delta",-1
"7441","Western Illinois","DL","Incoming",1
"7442","Western Illinois","DL","Outgoing",0
"7443","Western Illinois","DL","Delta",1
"7444","Western Illinois","IOL","Incoming",1
"7445","Western Illinois","IOL","Outgoing",0
"7446","Western Illinois","IOL","Delta",1
"7447","Western Illinois","LB","Incoming",1
"7448","Western Illinois","LB","Outgoing",0
"7449","Western Illinois","LB","Delta",1
"7450","Western Illinois","RB","Incoming",0
"7451","Western Illinois","RB","Outgoing",1
"7452","Western Illinois","RB","Delta",-1
"7453","Western Illinois","WR","Incoming",0
"7454","Western Illinois","WR","Outgoing",2
"7455","Western Illinois","WR","Delta",-2
"7456","Western Kentucky","CB","Incoming",4
"7457","Western Kentucky","CB","Outgoing",2
"7458","Western Kentucky","CB","Delta",2
"7459","Western Kentucky","DL","Incoming",6
"7460","Western Kentucky","DL","Outgoing",8
"7461","Western Kentucky","DL","Delta",-2
"7462","Western Kentucky","EDGE","Incoming",5
"7463","Western Kentucky","EDGE","Outgoing",1
"7464","Western Kentucky","EDGE","Delta",4
"7465","Western Kentucky","IOL","Incoming",5
"7466","Western Kentucky","IOL","Outgoing",3
"7467","Western Kentucky","IOL","Delta",2
"7468","Western Kentucky","K","Incoming",1
"7469","Western Kentucky","K","Outgoing",0
"7470","Western Kentucky","K","Delta",1
"7471","Western Kentucky","LB","Incoming",2
"7472","Western Kentucky","LB","Outgoing",3
"7473","Western Kentucky","LB","Delta",-1
"7474","Western Kentucky","OT","Incoming",4
"7475","Western Kentucky","OT","Outgoing",2
"7476","Western Kentucky","OT","Delta",2
"7477","Western Kentucky","QB","Incoming",2
"7478","Western Kentucky","QB","Outgoing",2
"7479","Western Kentucky","QB","Delta",0
"7480","Western Kentucky","RB","Incoming",2
"7481","Western Kentucky","RB","Outgoing",1
"7482","Western Kentucky","RB","Delta",1
"7483","Western Kentucky","S","Incoming",3
"7484","Western Kentucky","S","Outgoing",0
"7485","Western Kentucky","S","Delta",3
"7486","Western Kentucky","TE","Incoming",2
"7487","Western Kentucky","TE","Outgoing",1
"7488","Western Kentucky","TE","Delta",1
"7489","Western Kentucky","WR","Incoming",6
"7490","Western Kentucky","WR","Outgoing",6
"7491","Western Kentucky","WR","Delta",0
"7492","Western Michigan","ATH","Incoming",0
"7493","Western Michigan","ATH","Outgoing",1
"7494","Western Michigan","ATH","Delta",-1
"7495","Western Michigan","CB","Incoming",2
"7496","Western Michigan","CB","Outgoing",1
"7497","Western Michigan","CB","Delta",1
"7498","Western Michigan","DL","Incoming",3
"7499","Western Michigan","DL","Outgoing",5
"7500","Western Michigan","DL","Delta",-2
"7501","Western Michigan","EDGE","Incoming",2
"7502","Western Michigan","EDGE","Outgoing",2
"7503","Western Michigan","EDGE","Delta",0
"7504","Western Michigan","IOL","Incoming",2
"7505","Western Michigan","IOL","Outgoing",0
"7506","Western Michigan","IOL","Delta",2
"7507","Western Michigan","LB","Incoming",1
"7508","Western Michigan","LB","Outgoing",0
"7509","Western Michigan","LB","Delta",1
"7510","Western Michigan","OT","Incoming",1
"7511","Western Michigan","OT","Outgoing",0
"7512","Western Michigan","OT","Delta",1
"7513","Western Michigan","QB","Incoming",0
"7514","Western Michigan","QB","Outgoing",1
"7515","Western Michigan","QB","Delta",-1
"7516","Western Michigan","RB","Incoming",1
"7517","Western Michigan","RB","Outgoing",2
"7518","Western Michigan","RB","Delta",-1
"7519","Western Michigan","S","Incoming",5
"7520","Western Michigan","S","Outgoing",3
"7521","Western Michigan","S","Delta",2
"7522","Western Michigan","TE","Incoming",2
"7523","Western Michigan","TE","Outgoing",1
"7524","Western Michigan","TE","Delta",1
"7525","Western Michigan","WR","Incoming",4
"7526","Western Michigan","WR","Outgoing",3
"7527","Western Michigan","WR","Delta",1
"7528","William & Mary","CB","Incoming",0
"7529","William & Mary","CB","Outgoing",1
"7530","William & Mary","CB","Delta",-1
"7531","William & Mary","EDGE","Incoming",1
"7532","William & Mary","EDGE","Outgoing",0
"7533","William & Mary","EDGE","Delta",1
"7534","William & Mary","LB","Incoming",1
"7535","William & Mary","LB","Outgoing",0
"7536","William & Mary","LB","Delta",1
"7537","William & Mary","QB","Incoming",1
"7538","William & Mary","QB","Outgoing",0
"7539","William & Mary","QB","Delta",1
"7540","William & Mary","RB","Incoming",1
"7541","William & Mary","RB","Outgoing",0
"7542","William & Mary","RB","Delta",1
"7543","William & Mary","S","Incoming",0
"7544","William & Mary","S","Outgoing",1
"7545","William & Mary","S","Delta",-1
"7546","William Jewell College","WR","Incoming",1
"7547","William Jewell College","WR","Outgoing",0
"7548","William Jewell College","WR","Delta",1
"7549","Wilson","EDGE","Incoming",0
"7550","Wilson","EDGE","Outgoing",1
"7551","Wilson","EDGE","Delta",-1
"7552","Wingate","CB","Incoming",0
"7553","Wingate","CB","Outgoing",1
"7554","Wingate","CB","Delta",-1
"7555","Wingate","IOL","Incoming",0
"7556","Wingate","IOL","Outgoing",1
"7557","Wingate","IOL","Delta",-1
"7558","Wingate","QB","Incoming",1
"7559","Wingate","QB","Outgoing",0
"7560","Wingate","QB","Delta",1
"7561","Winston-Salem State","DL","Incoming",1
"7562","Winston-Salem State","DL","Outgoing",0
"7563","Winston-Salem State","DL","Delta",1
"7564","Wisconsin","CB","Incoming",2
"7565","Wisconsin","CB","Outgoing",6
"7566","Wisconsin","CB","Delta",-4
"7567","Wisconsin","DL","Incoming",3
"7568","Wisconsin","DL","Outgoing",3
"7569","Wisconsin","DL","Delta",0
"7570","Wisconsin","EDGE","Incoming",4
"7571","Wisconsin","EDGE","Outgoing",2
"7572","Wisconsin","EDGE","Delta",2
"7573","Wisconsin","IOL","Incoming",1
"7574","Wisconsin","IOL","Outgoing",1
"7575","Wisconsin","IOL","Delta",0
"7576","Wisconsin","LB","Incoming",1
"7577","Wisconsin","LB","Outgoing",0
"7578","Wisconsin","LB","Delta",1
"7579","Wisconsin","LS","Incoming",0
"7580","Wisconsin","LS","Outgoing",1
"7581","Wisconsin","LS","Delta",-1
"7582","Wisconsin","OT","Incoming",0
"7583","Wisconsin","OT","Outgoing",1
"7584","Wisconsin","OT","Delta",-1
"7585","Wisconsin","QB","Incoming",2
"7586","Wisconsin","QB","Outgoing",4
"7587","Wisconsin","QB","Delta",-2
"7588","Wisconsin","RB","Incoming",0
"7589","Wisconsin","RB","Outgoing",2
"7590","Wisconsin","RB","Delta",-2
"7591","Wisconsin","S","Incoming",2
"7592","Wisconsin","S","Outgoing",3
"7593","Wisconsin","S","Delta",-1
"7594","Wisconsin","TE","Incoming",1
"7595","Wisconsin","TE","Outgoing",2
"7596","Wisconsin","TE","Delta",-1
"7597","Wisconsin","WR","Incoming",2
"7598","Wisconsin","WR","Outgoing",5
"7599","Wisconsin","WR","Delta",-3
"7600","Wofford","CB","Incoming",1
"7601","Wofford","CB","Outgoing",1
"7602","Wofford","CB","Delta",0
"7603","Wofford","DL","Incoming",1
"7604","Wofford","DL","Outgoing",0
"7605","Wofford","DL","Delta",1
"7606","Wofford","EDGE","Incoming",1
"7607","Wofford","EDGE","Outgoing",0
"7608","Wofford","EDGE","Delta",1
"7609","Wofford","LB","Incoming",0
"7610","Wofford","LB","Outgoing",1
"7611","Wofford","LB","Delta",-1
"7612","Wofford","QB","Incoming",1
"7613","Wofford","QB","Outgoing",0
"7614","Wofford","QB","Delta",1
"7615","Wofford","RB","Incoming",1
"7616","Wofford","RB","Outgoing",0
"7617","Wofford","RB","Delta",1
"7618","Wofford","S","Incoming",0
"7619","Wofford","S","Outgoing",1
"7620","Wofford","S","Delta",-1
"7621","Wofford","WR","Incoming",1
"7622","Wofford","WR","Outgoing",0
"7623","Wofford","WR","Delta",1
"7624","Wyoming","CB","Incoming",1
"7625","Wyoming","CB","Outgoing",4
"7626","Wyoming","CB","Delta",-3
"7627","Wyoming","DL","Incoming",2
"7628","Wyoming","DL","Outgoing",2
"7629","Wyoming","DL","Delta",0
"7630","Wyoming","EDGE","Incoming",2
"7631","Wyoming","EDGE","Outgoing",3
"7632","Wyoming","EDGE","Delta",-1
"7633","Wyoming","LB","Incoming",2
"7634","Wyoming","LB","Outgoing",1
"7635","Wyoming","LB","Delta",1
"7636","Wyoming","QB","Incoming",0
"7637","Wyoming","QB","Outgoing",1
"7638","Wyoming","QB","Delta",-1
"7639","Wyoming","RB","Incoming",3
"7640","Wyoming","RB","Outgoing",1
"7641","Wyoming","RB","Delta",2
"7642","Wyoming","S","Incoming",4
"7643","Wyoming","S","Outgoing",2
"7644","Wyoming","S","Delta",2
"7645","Wyoming","TE","Incoming",0
"7646","Wyoming","TE","Outgoing",1
"7647","Wyoming","TE","Delta",-1
"7648","Wyoming","WR","Incoming",3
"7649","Wyoming","WR","Outgoing",2
"7650","Wyoming","WR","Delta",1
"7651","Yale","CB","Incoming",0
"7652","Yale","CB","Outgoing",1
"7653","Yale","CB","Delta",-1
"7654","Yale","DL","Incoming",0
"7655","Yale","DL","Outgoing",1
"7656","Yale","DL","Delta",-1
"7657","Yale","EDGE","Incoming",0
"7658","Yale","EDGE","Outgoing",1
"7659","Yale","EDGE","Delta",-1
"7660","Yale","IOL","Incoming",0
"7661","Yale","IOL","Outgoing",1
"7662","Yale","IOL","Delta",-1
"7663","Yale","LB","Incoming",0
"7664","Yale","LB","Outgoing",1
"7665","Yale","LB","Delta",-1
"7666","Yale","QB","Incoming",1
"7667","Yale","QB","Outgoing",2
"7668","Yale","QB","Delta",-1
"7669","Yale","S","Incoming",0
"7670","Yale","S","Outgoing",2
"7671","Yale","S","Delta",-2
"7672","Yale","WR","Incoming",0
"7673","Yale","WR","Outgoing",1
"7674","Yale","WR","Delta",-1
"7675","Youngstown State","CB","Incoming",0
"7676","Youngstown State","CB","Outgoing",2
"7677","Youngstown State","CB","Delta",-2
"7678","Youngstown State","DL","Incoming",1
"7679","Youngstown State","DL","Outgoing",1
"7680","Youngstown State","DL","Delta",0
"7681","Youngstown State","IOL","Incoming",1
"7682","Youngstown State","IOL","Outgoing",1
"7683","Youngstown State","IOL","Delta",0
"7684","Youngstown State","QB","Incoming",0
"7685","Youngstown State","QB","Outgoing",1
"7686","Youngstown State","QB","Delta",-1
"7687","Youngstown State","S","Incoming",1
"7688","Youngstown State","S","Outgoing",0
"7689","Youngstown State","S","Delta",1
"7690","Youngstown State","TE","Incoming",0
